Longitude,Latitude
78.1798,26.7936
78.1804,26.7970
78.1794,26.8012
78.1610,26.8270
78.1676,26.8320
78.1733,26.8326
78.1921,26.8298
78.2028,26.8323
78.2098,26.8361
78.2170,26.8377
78.2230,26.8372
78.2368,26.8317
78.2475,26.8239
78.2556,26.8203
78.2609,26.8210
78.2653,26.8247
78.2668,26.8328
78.2665,26.8410
78.2678,26.8497
78.2708,26.8556
78.2821,26.8641
78.2947,26.8683
78.3020,26.8691
78.3160,26.8694
78.3238,26.8686
78.3625,26.8713
78.3646,26.8688
76.8012,30.8425
76.8066,30.8403
76.8189,30.8371
76.8278,30.8326
76.8321,30.8254
76.8413,30.7991
76.8468,30.7925
76.8308,30.7679
76.8282,30.7638
76.8120,30.7666
76.8015,30.7628
76.7931,30.7665
76.7914,30.7695
76.8039,30.7790
76.8022,30.7818
76.7978,30.7853
76.7961,30.7858
76.7887,30.7810
76.7809,30.7739
76.7756,30.7760
76.7693,30.7770
76.7727,30.7831
76.7763,30.7840
76.7773,30.7855
76.7733,30.7879
76.7676,30.7951
76.7593,30.7990
76.7509,30.7968
76.7457,30.7946
76.7430,30.7915
76.7400,30.7911
76.7382,30.7899
76.7392,30.7861
76.7305,30.7810
76.7312,30.7770
76.7292,30.7763
76.7227,30.7707
76.7183,30.7691
76.7079,30.7701
76.6906,30.7601
76.6929,30.7574
76.6907,30.7467
76.6927,30.7447
76.6955,30.7441
76.7013,30.7453
76.7112,30.7323
76.7161,30.7286
76.7180,30.7206
76.7176,30.7175
76.7153,30.7150
76.7152,30.7133
76.7215,30.7121
76.7255,30.7100
76.7269,30.7076
76.7261,30.7049
76.7246,30.7038
76.7263,30.6959
76.7275,30.6957
76.7304,30.6975
76.7329,30.6972
76.7385,30.6892
76.7450,30.6905
76.7707,30.6779
76.7893,30.6706
76.7944,30.6693
76.8029,30.6755
76.8059,30.6803
76.8105,30.6850
76.8198,30.6858
76.8188,30.6606
76.8241,30.6601
76.8269,30.6633
76.8301,30.6649
76.8399,30.6568
76.8498,30.6649
76.8554,30.6732
76.8622,30.6793
76.8631,30.6715
76.8619,30.6597
76.8590,30.6516
76.8586,30.6406
76.8619,30.6403
76.8680,30.6416
76.8771,30.6370
76.8806,30.6331
76.8945,30.6233
76.8996,30.6200
76.9106,30.6058
76.9072,30.5914
76.8986,30.5884
76.9045,30.5806
76.9039,30.5752
76.8989,30.5667
76.8989,30.5640
76.9038,30.5617
76.9059,30.5584
76.9022,30.5510
76.8922,30.5444
76.8850,30.5404
76.8878,30.5382
76.9073,30.5299
76.9143,30.5266
76.9183,30.5072
76.9159,30.4994
76.9124,30.4937
76.9078,30.4908
76.9011,30.4888
76.8939,30.4896
76.8889,30.4846
76.8898,30.4793
76.8966,30.4754
76.8980,30.4678
76.8952,30.4556
76.8907,30.4511
76.8888,30.4411
76.8899,30.4367
76.9017,30.4283
76.9037,30.4249
76.9037,30.4182
76.9052,30.4132
76.9039,30.4100
76.9038,30.4067
76.9052,30.4047
76.9093,30.4033
76.9195,30.4030
76.9258,30.4016
76.9290,30.3999
76.9314,30.3971
76.9303,30.3926
76.9273,30.3886
76.9208,30.3848
76.9170,30.3828
76.8978,30.3626
76.8764,30.3633
76.8757,30.3695
76.8804,30.3830
76.8802,30.3862
76.8744,30.3913
76.8662,30.3948
76.8676,30.4015
76.8647,30.4088
76.8473,30.4149
76.8397,30.4207
76.8325,30.4339
76.8279,30.4303
76.8231,30.4225
76.8085,30.4119
76.7973,30.4151
76.7807,30.4150
76.7708,30.4183
76.7643,30.4250
76.7667,30.4360
76.7633,30.4397
76.7579,30.4389
76.7544,30.4328
76.7489,30.4266
76.7379,30.4249
76.7252,30.4204
76.7265,30.4050
76.7129,30.3982
76.7001,30.3936
76.7017,30.3848
76.7049,30.3808
76.7157,30.3803
76.7181,30.3771
76.7089,30.3682
76.7114,30.3651
76.7304,30.3674
76.7110,30.3299
76.7003,30.3299
76.6977,30.3249
76.6885,30.3260
76.6795,30.3214
76.6746,30.3260
76.6709,30.3192
76.6731,30.3128
76.6624,30.2996
76.6513,30.2993
76.6263,30.2839
76.6228,30.2914
76.6197,30.2878
76.6144,30.2753
76.6098,30.2706
76.6045,30.2723
76.5809,30.2699
76.5579,30.2643
76.5476,30.2649
76.5458,30.2586
76.5469,30.2495
76.5422,30.2364
76.5329,30.2321
76.5325,30.2271
76.5444,30.2309
76.5690,30.2514
76.5759,30.2559
76.5840,30.2565
76.5903,30.2541
76.5959,30.2439
76.5994,30.2403
76.6120,30.2310
76.6119,30.2256
76.6043,30.2152
76.6094,30.2128
76.6168,30.2111
76.6328,30.2100
76.6389,30.2059
76.6372,30.1970
76.6420,30.1937
76.6417,30.1893
76.6393,30.1852
76.6276,30.1551
76.6233,30.1494
76.6231,30.1447
76.6287,30.1302
76.6252,30.1210
76.6247,30.1169
76.6266,30.1140
76.6252,30.1018
76.6195,30.0954
76.6177,30.0941
76.6159,30.0928
76.6141,30.0915
76.6123,30.0902
76.6106,30.0889
76.6090,30.0875
76.6060,30.0843
76.6045,30.0827
76.6029,30.0813
76.6011,30.0802
76.5988,30.0797
76.5964,30.0795
76.5941,30.0796
76.5917,30.0797
76.5895,30.0793
76.5876,30.0781
76.5858,30.0767
76.5840,30.0754
76.5819,30.0747
76.5792,30.0746
76.5768,30.0751
76.5764,30.0761
76.5779,30.0777
76.5810,30.0813
76.5819,30.0831
76.5819,30.0852
76.5808,30.0869
76.5788,30.0878
76.5766,30.0888
76.5748,30.0900
76.5730,30.0912
76.5712,30.0926
76.5695,30.0939
76.5677,30.0951
76.5614,30.0976
76.5592,30.0981
76.5549,30.0988
76.5255,30.0808
76.5011,30.0766
76.4971,30.0816
76.4950,30.0871
76.4952,30.0924
76.4908,30.0972
76.4616,30.0990
76.4521,30.1007
76.4491,30.1048
76.4466,30.1112
76.4445,30.1229
76.4462,30.1290
76.4465,30.1371
76.4363,30.1370
76.4314,30.1407
76.4260,30.1476
76.4249,30.1546
76.4223,30.1587
76.4224,30.1636
76.4264,30.1676
76.4286,30.1798
76.4200,30.1979
76.4102,30.2023
76.3988,30.1990
76.3910,30.1923
76.3810,30.1832
76.3830,30.1790
76.3886,30.1741
76.4016,30.1577
76.3995,30.1552
76.3925,30.1503
76.3862,30.1482
76.3846,30.1458
76.3883,30.1383
76.3900,30.1275
76.3844,30.1238
76.3747,30.1237
76.3637,30.1275
76.3259,30.1492
76.3287,30.1448
76.3284,30.1095
76.3229,30.1082
76.3128,30.1085
76.2931,30.1186
76.2864,30.1168
76.2798,30.1137
76.2720,30.1143
76.2655,30.1177
76.2512,30.1190
76.2446,30.1219
76.2430,30.1275
76.2410,30.1287
76.2382,30.1309
76.2368,30.1326
76.2319,30.1368
76.2300,30.1379
76.2280,30.1390
76.2263,30.1403
76.2247,30.1418
76.2220,30.1451
76.2206,30.1467
76.2190,30.1482
76.2157,30.1514
76.2140,30.1530
76.2105,30.1561
76.2088,30.1574
76.2072,30.1585
76.2056,30.1594
76.2039,30.1589
76.2024,30.1567
76.2026,30.1528
76.2038,30.1510
76.2051,30.1492
76.2063,30.1474
76.2071,30.1455
76.2085,30.1417
76.2100,30.1401
76.2116,30.1385
76.2127,30.1368
76.2101,30.1336
76.2079,30.1331
76.2058,30.1338
76.1997,30.1372
76.1978,30.1387
76.1959,30.1400
76.1941,30.1408
76.1923,30.1405
76.1906,30.1386
76.1896,30.1367
76.1944,30.1324
76.1963,30.1313
76.1984,30.1302
76.2004,30.1293
76.2026,30.1287
76.2047,30.1279
76.2064,30.1265
76.2079,30.1250
76.2093,30.1233
76.2106,30.1216
76.2119,30.1200
76.2152,30.1172
76.2171,30.1161
76.2192,30.1151
76.2212,30.1141
76.2232,30.1130
76.2249,30.1116
76.2267,30.1104
76.2287,30.1093
76.2308,30.1085
76.2331,30.1082
76.2377,30.1082
76.2401,30.1083
76.2424,30.1082
76.2447,30.1079
76.2471,30.1076
76.2495,30.1072
76.2538,30.1060
76.2550,30.1046
76.2546,30.1024
76.2536,30.1005
76.2524,30.0987
76.2509,30.0971
76.2492,30.0960
76.2467,30.0964
76.2446,30.0962
76.2428,30.0949
76.2396,30.0920
76.2381,30.0905
76.2366,30.0888
76.2338,30.0856
76.2325,30.0839
76.2312,30.0823
76.2299,30.0806
76.2287,30.0789
76.2275,30.0771
76.2263,30.0754
76.2251,30.0737
76.2240,30.0719
76.2227,30.0702
76.2215,30.0685
76.2204,30.0667
76.2192,30.0650
76.2180,30.0633
76.2168,30.0616
76.2157,30.0598
76.2145,30.0581
76.2133,30.0563
76.2110,30.0528
76.2099,30.0511
76.2086,30.0494
76.2072,30.0478
76.2056,30.0463
76.2040,30.0448
76.2025,30.0433
76.2011,30.0416
76.1996,30.0398
76.1984,30.0379
76.1979,30.0363
76.2011,30.0337
76.2058,30.0320
76.2084,30.0314
76.2110,30.0309
76.2133,30.0304
76.2151,30.0296
76.2161,30.0287
76.2154,30.0271
76.2114,30.0237
76.2095,30.0227
76.2072,30.0221
76.2049,30.0217
76.2026,30.0212
76.2003,30.0209
76.1980,30.0205
76.1958,30.0201
76.1916,30.0182
76.1909,30.0164
76.1902,30.0125
76.1900,30.0104
76.1898,30.0084
76.1896,30.0063
76.1894,30.0042
76.1930,29.9966
76.1958,29.9905
76.1971,29.9851
76.1975,29.9798
76.1990,29.9732
76.1947,29.9657
76.2051,29.9475
76.2039,29.9441
76.1909,29.9445
76.1848,29.9463
76.1789,29.9463
76.1696,29.9366
76.1663,29.9287
76.1715,29.9232
76.1820,29.9232
76.1836,29.9157
76.1827,29.8939
76.1846,29.8886
76.1974,29.8840
76.2081,29.8865
76.2169,29.8839
76.2253,29.8851
76.2325,29.8813
76.2387,29.8759
76.2420,29.8690
76.2380,29.8655
76.2319,29.8564
76.2285,29.8545
76.2229,29.8556
76.2158,29.8547
76.2118,29.8532
76.2097,29.8502
76.2111,29.8432
76.2096,29.8427
76.2022,29.8453
76.1942,29.8450
76.1894,29.8405
76.1858,29.8312
76.1667,29.8183
76.1531,29.8163
76.1393,29.8168
76.1321,29.8121
76.1272,29.8054
76.1214,29.7995
76.1164,29.7964
76.1103,29.8033
76.1032,29.8084
76.0944,29.8116
76.0906,29.8108
76.0861,29.8099
76.0777,29.8058
76.0756,29.7970
76.0754,29.7879
76.0743,29.7812
76.0699,29.7760
76.0632,29.7775
76.0584,29.7732
76.0415,29.7488
76.0329,29.7496
76.0317,29.7509
76.0242,29.7556
76.0176,29.7561
76.0113,29.7528
76.0038,29.7509
75.9800,29.7362
75.9725,29.7324
75.9705,29.7321
75.9649,29.7314
75.9575,29.7321
75.9501,29.7339
75.9366,29.7331
75.9139,29.7388
75.9031,29.7463
75.8972,29.7555
75.8907,29.7532
75.8793,29.7471
75.8720,29.7501
75.8638,29.7523
75.8546,29.7697
75.8412,29.7808
75.8293,29.8007
75.8290,29.8123
75.8200,29.8154
75.7961,29.8071
75.7832,29.8153
75.7724,29.8247
75.7716,29.8254
75.7606,29.8187
75.7484,29.8121
75.7327,29.8113
75.7260,29.8115
75.7099,29.8123
75.7059,29.8086
75.6974,29.7552
75.6874,29.7518
75.6783,29.7571
75.6662,29.7727
75.6564,29.7761
75.6409,29.7711
75.6254,29.7732
75.6132,29.7465
75.6005,29.7474
75.5927,29.7492
75.5688,29.7426
75.5631,29.7442
75.5564,29.7658
75.5442,29.7718
75.5302,29.7727
75.5240,29.7672
75.4984,29.7778
75.4443,29.8079
75.4432,29.7942
75.4438,29.7862
75.4272,29.7779
75.4198,29.7744
75.4100,29.7753
75.3972,29.7610
75.3968,29.7487
75.3909,29.7386
75.3822,29.7271
75.3788,29.7113
75.3700,29.7131
75.3619,29.7129
75.3226,29.6724
75.3177,29.6707
75.3162,29.6608
75.3117,29.6488
75.3075,29.6326
75.3011,29.6271
75.2879,29.6198
75.2806,29.6101
75.2803,29.6033
75.2936,29.5977
75.3020,29.5920
75.3045,29.5885
75.3030,29.5790
75.2961,29.5681
75.2907,29.5618
75.2750,29.5611
75.2675,29.5593
75.2381,29.5515
75.2243,29.5500
75.2282,29.5586
75.2218,29.5703
75.2179,29.5785
75.2112,29.5824
75.2194,29.5925
75.2232,29.5989
75.2212,29.6066
75.1994,29.6227
75.1847,29.6225
75.1733,29.6301
75.1724,29.6386
75.1733,29.6495
75.1685,29.6542
75.1628,29.6580
75.1578,29.6627
75.1589,29.6694
75.1678,29.6733
75.1753,29.6781
75.1799,29.6783
75.1889,29.6808
75.1953,29.6878
75.1977,29.6965
75.1924,29.6995
75.1884,29.7037
75.1872,29.7119
75.1937,29.7252
75.1981,29.7308
75.2107,29.7309
75.2166,29.7300
75.2214,29.7331
75.2310,29.7521
75.2273,29.7561
75.2167,29.7715
75.2162,29.7799
75.2054,29.7900
75.1980,29.7962
75.1965,29.8051
75.2025,29.8214
75.2009,29.8300
75.1786,29.8369
75.1752,29.8295
75.1670,29.8250
75.1600,29.8236
75.1554,29.8198
75.1513,29.8018
75.1489,29.7961
75.1495,29.7916
75.1549,29.7891
75.1592,29.7842
75.1541,29.7810
75.1417,29.7770
75.1314,29.7849
75.1249,29.8056
75.1023,29.8026
75.0955,29.8043
75.0902,29.8067
75.0891,29.8128
75.0933,29.8193
75.1071,29.8265
75.0990,29.8414
75.0857,29.8448
75.0813,29.8494
75.0810,29.8541
75.0847,29.8586
75.1006,29.8679
75.1042,29.8732
75.1031,29.8768
75.1027,29.8970
75.0948,29.9051
75.0898,29.9117
75.0848,29.9151
75.0777,29.9123
75.0700,29.8933
75.0604,29.8761
75.0375,29.8818
75.0141,29.8646
75.0057,29.8676
74.9941,29.8632
74.9899,29.8565
74.9695,29.8807
74.9699,29.8899
74.9579,29.8977
74.9432,29.9025
74.9319,29.9228
74.9286,29.9292
74.9241,29.9415
74.9157,29.9492
74.8944,29.9394
74.8852,29.9391
74.8896,29.9450
74.8931,29.9473
74.8944,29.9529
74.8898,29.9590
74.8815,29.9683
74.8774,29.9626
74.8720,29.9591
74.8657,29.9589
74.8594,29.9612
74.8496,29.9591
74.8366,29.9642
74.8290,29.9695
74.8197,29.9795
74.8167,29.9845
74.8090,29.9905
74.8012,29.9926
74.7944,29.9896
74.7842,29.9804
74.7760,29.9744
74.7674,29.9727
74.7587,29.9736
74.7507,29.9712
74.7372,29.9690
74.7240,29.9619
74.7061,29.9689
74.6974,29.9712
74.6955,29.9715
74.6832,29.9611
74.6810,29.9492
74.6657,29.9417
74.6585,29.3700
74.6760,29.3682
74.6887,29.3652
74.7112,29.3689
74.7169,29.3664
74.7226,29.3609
74.7759,29.3602
74.7858,29.3705
74.7988,29.3847
74.8095,29.3985
74.8411,29.4041
74.8495,29.4028
74.8572,29.3994
74.8639,29.3964
74.8666,29.3885
74.8706,29.3851
74.8885,29.3867
74.8953,29.3841
74.8991,29.3782
74.9102,29.3712
74.9220,29.3660
74.9271,29.3646
74.9510,29.3261
74.9506,29.3185
74.9458,29.3110
74.9401,29.3048
74.9475,29.2882
74.9531,29.2819
74.9600,29.2802
74.9681,29.2824
74.9769,29.2811
74.9829,29.2783
74.9910,29.2718
75.0059,29.2838
75.0239,29.2915
75.0399,29.2871
75.0505,29.2724
75.0507,29.2689
75.0509,29.2637
75.0606,29.2533
75.0653,29.2466
75.0627,29.2389
75.0781,29.2325
75.0925,29.2291
75.1082,29.2268
75.1137,29.2429
75.1247,29.2450
75.1475,29.2459
75.1608,29.2537
75.1640,29.2644
75.1800,29.2686
75.1885,29.2586
75.1953,29.2442
75.2495,29.2565
75.2717,29.2544
75.2794,29.2768
75.2897,29.2777
75.2997,29.2820
75.3086,29.2889
75.3254,29.2783
75.3232,29.2518
75.3149,29.2360
75.3725,29.2600
75.3880,29.2644
75.3957,29.2619
75.3987,29.2550
75.3994,29.2403
75.3873,29.2290
75.3861,29.2212
75.3944,29.1743
75.3886,29.1707
75.3785,29.1715
75.3690,29.1700
75.3676,29.1504
75.3612,29.1426
75.3738,29.1371
75.3962,29.1284
75.3913,29.1193
75.3807,29.1107
75.3813,29.1026
75.3832,29.0954
75.3814,29.0897
75.3807,29.0703
75.3902,29.0682
75.4303,29.0647
75.4298,29.0562
75.4375,29.0505
75.4406,29.0415
75.4326,29.0221
75.4587,29.0202
75.5051,29.0152
75.5111,29.0108
75.5111,29.0041
75.5111,29.0033
75.5153,28.9911
75.5165,28.9754
75.5029,28.9615
75.4976,28.9415
75.4689,28.9380
75.4671,28.9263
75.4846,28.9017
75.4884,28.8983
75.4880,28.8596
75.4992,28.8504
75.5027,28.8460
75.5088,28.8153
75.5031,28.8093
75.5039,28.7967
75.4985,28.7877
75.5050,28.7828
75.5161,28.7722
75.5220,28.7562
75.5289,28.7503
75.5260,28.7429
75.5309,28.7328
75.5315,28.7173
75.5366,28.6822
75.5398,28.6760
75.5379,28.6613
75.5407,28.6553
75.5396,28.6489
75.5490,28.6431
75.5557,28.6146
75.5850,28.6064
75.6093,28.6059
75.6181,28.6022
75.6200,28.5992
75.6253,28.5585
75.6291,28.5460
75.6366,28.5475
75.6536,28.5406
75.6633,28.5361
75.6655,28.5333
75.6639,28.5209
75.6711,28.5169
75.6901,28.4991
75.7007,28.4953
75.7240,28.4913
75.7365,28.4872
75.7471,28.4694
75.7782,28.4576
75.7852,28.4507
75.7851,28.4392
75.7768,28.4305
75.7655,28.4208
75.7703,28.4076
75.7826,28.4072
75.7876,28.4044
75.7941,28.4099
75.8026,28.4142
75.8167,28.4115
75.8181,28.4059
75.8282,28.4091
75.8412,28.3973
75.8721,28.3909
75.8832,28.3867
75.8892,28.3937
75.8969,28.3900
75.8971,28.3801
75.9047,28.3761
75.9224,28.3689
75.9250,28.3647
75.9563,28.3384
75.9545,28.3287
75.9547,28.3185
75.9676,28.3241
75.9747,28.3159
75.9793,28.3063
76.0187,28.2810
76.0074,28.2532
76.0112,28.2418
76.0363,28.2271
76.0530,28.2242
76.0498,28.2098
76.0567,28.2012
76.0656,28.1989
76.0693,28.1943
76.0716,28.1792
76.0748,28.1724
76.0804,28.1681
76.0929,28.1552
76.0929,28.1516
76.0918,28.1464
76.0832,28.1423
76.0749,28.1420
76.0651,28.1445
76.0637,28.1499
76.0654,28.1557
76.0664,28.1678
76.0607,28.1700
76.0277,28.1727
76.0162,28.1611
76.0112,28.1577
76.0060,28.1566
75.9998,28.1564
75.9947,28.1506
75.9943,28.1311
75.9911,28.1282
75.9771,28.1272
75.9676,28.1194
75.9575,28.1156
75.9474,28.1097
75.9425,28.1056
75.9590,28.0841
75.9771,28.0842
75.9821,28.0802
75.9876,28.0706
75.9746,28.0571
75.9774,28.0522
75.9846,28.0507
75.9911,28.0565
75.9976,28.0575
76.0019,28.0607
76.0124,28.0764
76.0149,28.0811
76.0156,28.0889
76.0312,28.0839
76.0223,28.0623
76.0167,28.0561
76.0054,28.0545
76.0100,28.0499
76.0109,28.0470
76.0101,28.0367
75.9911,28.0399
75.9805,28.0387
75.9744,28.0369
75.9700,28.0309
75.9708,28.0238
75.9727,28.0181
75.9792,28.0155
75.9858,28.0147
75.9905,28.0102
75.9891,28.0043
75.9799,28.0015
75.9723,28.0013
75.9669,28.0022
75.9645,28.0027
75.9605,28.0021
75.9564,28.0010
75.9553,27.9942
75.9555,27.9886
75.9657,27.9866
75.9732,27.9840
75.9821,27.9870
75.9869,27.9846
75.9865,27.9811
75.9818,27.9783
75.9738,27.9699
75.9732,27.9580
75.9539,27.9394
75.9446,27.9401
75.9417,27.9463
75.9385,27.9511
75.9286,27.9417
75.9288,27.9265
75.9288,27.9168
75.9417,27.9191
75.9559,27.9196
75.9675,27.9154
75.9774,27.9093
75.9672,27.8993
75.9752,27.8931
75.9728,27.8854
75.9643,27.8715
75.9631,27.8647
75.9754,27.8646
75.9843,27.8629
75.9945,27.8609
75.9966,27.8602
76.0052,27.8574
76.0093,27.8626
76.0208,27.8575
76.0296,27.8539
76.0384,27.8525
76.0437,27.8489
76.0496,27.8479
76.0548,27.8518
76.0600,27.8572
76.0801,27.8511
76.0848,27.8564
76.0856,27.8652
76.0881,27.8684
76.0958,27.8648
76.1033,27.8624
76.1126,27.8586
76.1221,27.8544
76.1285,27.8469
76.1282,27.8378
76.1278,27.8332
76.1427,27.8278
76.1532,27.8213
76.1628,27.8148
76.1673,27.8091
76.1804,27.8124
76.1862,27.8190
76.1904,27.8268
76.1941,27.8312
76.2005,27.8289
76.2077,27.8285
76.2138,27.8326
76.2233,27.8409
76.2106,27.8448
76.2059,27.8480
76.2051,27.8555
76.1990,27.8597
76.1931,27.8639
76.1914,27.8694
76.1890,27.8764
76.1903,27.8816
76.1944,27.8839
76.1998,27.8881
76.2001,27.8923
76.1986,27.8990
76.1910,27.9027
76.1826,27.9051
76.1752,27.9071
76.1697,27.9097
76.1665,27.9151
76.1661,27.9210
76.1677,27.9284
76.1704,27.9333
76.1748,27.9413
76.1764,27.9483
76.1769,27.9551
76.1763,27.9611
76.1782,27.9675
76.1795,27.9728
76.1742,27.9752
76.1670,27.9792
76.1610,27.9801
76.1625,27.9883
76.1539,27.9925
76.1549,27.9990
76.1587,28.0046
76.1694,28.0169
76.1743,28.0219
76.1907,28.0214
76.1959,28.0217
76.2004,28.0257
76.2138,28.0317
76.2136,28.0402
76.2042,28.0422
76.1832,28.0430
76.1769,28.0490
76.1755,28.0543
76.1773,28.0593
76.1928,28.0598
76.1999,28.0608
76.2083,28.0556
76.2259,28.0552
76.2511,28.0709
76.2649,28.0687
76.2718,28.0664
76.2820,28.0589
76.2901,28.0491
76.2881,28.0420
76.2901,28.0299
76.2972,28.0260
76.3166,28.0210
76.3237,28.0238
76.3300,28.0249
76.3321,28.0768
76.3313,28.0816
76.3288,28.0878
76.3249,28.0922
76.3206,28.0943
76.3072,28.0965
76.2974,28.1010
76.3013,28.1062
76.3080,28.1113
76.3395,28.1097
76.3310,28.1390
76.3227,28.1492
76.3173,28.1531
76.3111,28.1547
76.3082,28.1509
76.3016,28.1510
76.2959,28.1547
76.2985,28.1594
76.2985,28.1625
76.2930,28.1653
76.2782,28.1686
76.2768,28.1728
76.2791,28.1787
76.2889,28.1827
76.2980,28.1829
76.3050,28.1839
76.3260,28.1774
76.3768,28.1381
76.3840,28.1399
76.3885,28.1395
76.3930,28.1411
76.3970,28.1478
76.4122,28.1475
76.4273,28.1459
76.4314,28.1476
76.4371,28.1522
76.4560,28.1514
76.4611,28.1524
76.4652,28.1556
76.4710,28.1547
76.4723,28.1496
76.4700,28.1385
76.4857,28.1281
76.4869,28.1228
76.4981,28.1225
76.4973,28.1160
76.4978,28.1066
76.4887,28.1047
76.4773,28.1060
76.4725,28.1127
76.4662,28.1130
76.4569,28.1104
76.4539,28.1059
76.4512,28.0977
76.4486,28.0932
76.4588,28.0850
76.4636,28.0841
76.4699,28.0863
76.4859,28.0751
76.4954,28.0676
76.4945,28.0611
76.4896,28.0592
76.4838,28.0583
76.4713,28.0611
76.4580,28.0620
76.4540,28.0551
76.4537,28.0497
76.4557,28.0465
76.4617,28.0446
76.4757,28.0441
76.4831,28.0463
76.4922,28.0471
76.4960,28.0436
76.4985,28.0402
76.4995,28.0364
76.5186,28.0390
76.5259,28.0454
76.5312,28.0431
76.5385,28.0391
76.5386,28.0167
76.5386,28.0121
76.5377,28.0075
76.5385,28.0054
76.5364,28.0047
76.5319,27.9857
76.5310,27.9793
76.5382,27.9705
76.5598,27.9818
76.5675,27.9836
76.5738,27.9890
76.5773,27.9949
76.5838,28.0003
76.5918,28.0037
76.5952,28.0061
76.5990,28.0098
76.6039,28.0108
76.6160,28.0113
76.6253,28.0105
76.6369,28.0107
76.6467,28.0126
76.6546,28.0156
76.6601,28.0191
76.6624,28.0229
76.6615,28.0293
76.6596,28.0337
76.6516,28.0555
76.6489,28.0617
76.6480,28.0791
76.6470,28.0851
76.6580,28.0991
76.6639,28.0979
76.6779,28.0978
76.6822,28.0978
76.6856,28.1069
76.6902,28.1148
76.6949,28.1153
76.6988,28.1157
76.7054,28.1277
76.7090,28.1314
76.7100,28.1324
76.7200,28.1315
76.7316,28.1285
76.7330,28.1286
76.7391,28.1290
76.7551,28.1466
76.7622,28.1500
76.7831,28.1557
76.7915,28.1572
76.7961,28.1705
76.7923,28.1757
76.7923,28.1829
76.7903,28.1938
76.7931,28.1983
76.8026,28.1961
76.8056,28.2004
76.8025,28.2046
76.8058,28.2159
76.8132,28.2163
76.8190,28.2147
76.8238,28.2147
76.8272,28.2175
76.8505,28.2267
76.8543,28.2252
76.8577,28.2232
76.8636,28.2246
76.8658,28.2180
76.8662,28.2115
76.8793,28.2104
76.8967,28.2076
76.8998,28.2048
76.8857,28.1967
76.8840,28.1917
76.8901,28.1878
76.8991,28.1793
76.9120,28.1719
76.9211,28.1623
76.9275,28.1589
76.9378,28.1553
76.9416,28.1552
76.9417,28.1487
76.9565,28.1460
76.9618,28.1440
76.9558,28.1237
76.9555,28.1117
76.9511,28.0961
76.9481,28.0787
76.9466,28.0713
76.9425,28.0668
76.9336,28.0481
76.9319,28.0420
76.9307,28.0305
76.9266,28.0125
76.9186,27.9976
76.9223,27.9858
76.9249,27.9784
76.9228,27.9658
76.9195,27.9528
76.9191,27.9408
76.9191,27.9249
76.9213,27.9211
76.9299,27.9214
76.9388,27.9190
76.9367,27.9075
76.9382,27.8960
76.9261,27.8944
76.9261,27.8884
76.9248,27.8768
76.9283,27.8671
76.9299,27.8552
76.9281,27.8440
76.9219,27.8318
76.9038,27.8327
76.9011,27.8254
76.9004,27.8212
76.9052,27.8126
76.9066,27.8077
76.9028,27.8013
76.9039,27.7949
76.8987,27.7911
76.8956,27.7861
76.8936,27.7793
76.8914,27.7612
76.8906,27.7420
76.8879,27.7372
76.8841,27.7309
76.8833,27.7244
76.8885,27.7196
76.8954,27.7185
76.9028,27.7164
76.9083,27.7121
76.9122,27.7061
76.9146,27.7008
76.9104,27.6967
76.9060,27.6958
76.9003,27.6946
76.8880,27.7017
76.8809,27.6994
76.8831,27.6955
76.8886,27.6928
76.8947,27.6897
76.8967,27.6860
76.8940,27.6833
76.8916,27.6799
76.8932,27.6769
76.8972,27.6724
76.9001,27.6680
76.9026,27.6585
76.9054,27.6560
76.9095,27.6568
76.9138,27.6596
76.9190,27.6615
76.9239,27.6607
76.9303,27.6717
76.9384,27.6737
76.9448,27.6706
76.9515,27.6663
76.9602,27.6624
76.9705,27.6571
76.9703,27.6655
76.9723,27.6729
76.9731,27.6804
76.9761,27.6929
76.9791,27.7062
76.9875,27.7293
76.9891,27.7338
76.9914,27.7364
76.9944,27.7420
77.0010,27.7385
77.0050,27.7391
77.0114,27.7465
77.0168,27.7478
77.0289,27.7494
77.0320,27.7484
77.0365,27.7446
77.0393,27.7416
77.0403,27.7384
77.0443,27.7322
77.0507,27.7281
77.0532,27.7279
77.0594,27.7314
77.0657,27.7324
77.0780,27.7373
77.0792,27.7384
77.0794,27.7402
77.0784,27.7429
77.0725,27.7491
77.0712,27.7519
77.0707,27.7588
77.0673,27.7638
77.0618,27.7657
77.0560,27.7644
77.0542,27.7619
77.0501,27.7610
77.0469,27.7680
77.0394,27.7749
77.0284,27.7803
77.0267,27.7779
77.0241,27.7770
77.0228,27.7779
77.0207,27.7781
77.0198,27.7803
77.0230,27.7872
77.0240,27.7982
77.0304,27.8114
77.0383,27.8200
77.0468,27.8181
77.0563,27.8115
77.0653,27.8126
77.0685,27.8116
77.0724,27.8095
77.0743,27.8044
77.0766,27.8015
77.0802,27.8004
77.1012,27.7855
77.1026,27.7852
77.1075,27.7867
77.1148,27.7899
77.1174,27.7902
77.1200,27.7895
77.1221,27.7883
77.1247,27.7848
77.1265,27.7765
77.1414,27.7862
77.1473,27.7867
77.1514,27.7918
77.1533,27.7979
77.1506,27.8156
77.1521,27.8158
77.1567,27.8136
77.1611,27.8132
77.1724,27.8163
77.1759,27.8145
77.1807,27.8087
